,HITId,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Input.prompt,Input.response,Input.aspect,Input.definition,Input.setting,Answer.Others,Approve,Reject,Score,3Score
37,3NKW03WTMVU12BIZR1WUZ7GKPSXQWE,3NXNZ5RS1KKJ7HY6STIYAGM37YX79K,A2UIGDOLX5RV95,30,0% (0/0),Write a <b>humorous</b> passage about love:,"Love is like a fart. You never know who’s going to like it or not. But if you keep it to yourself, it just becomes more and more stinky.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,2,1
38,3NKW03WTMVU12BIZR1WUZ7GKPSXQWE,3OF2M9AATQBM8NN3FL16R9TISLKZKW,A3FIIXR4RLHBN8,18,0% (0/0),Write a <b>humorous</b> passage about love:,"Love is like a fart. You never know who’s going to like it or not. But if you keep it to yourself, it just becomes more and more stinky.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,0,0
39,334ZEL5JYF25AIOASJUPDDIZ4EJOSP,39K0FND3AR2GX3FYO5YNPTUD85EMAT,A1OWM3QO7QAKBN,103,100% (17/17),Write a <b>humorous</b> passage about love:,"I asked my crush out and they said yes! I’m so excited, I can’t wait to meet up with them and stare into their beautiful eyes. I wonder what our future together will be like? I hope they’re the one, I don’t want to go through the dating process again.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,-2,-1
40,334ZEL5JYF25AIOASJUPDDIZ4EJOSP,3DI28L7YXK1MRRALBOHB1KW1V9K1EY,A87S18ZIX476Q,55,0% (0/0),Write a <b>humorous</b> passage about love:,"I asked my crush out and they said yes! I’m so excited, I can’t wait to meet up with them and stare into their beautiful eyes. I wonder what our future together will be like? I hope they’re the one, I don’t want to go through the dating process again.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,unverified facts,,,0,0
41,334ZEL5JYF25AIOASJUPDDIZ4EJOSP,3OUYGIZWRHLQHTETOJTMHRCV4OEP02,A9HQ3E0F2AGVO,24,98% (130/132),Write a <b>humorous</b> passage about love:,"I asked my crush out and they said yes! I’m so excited, I can’t wait to meet up with them and stare into their beautiful eyes. I wonder what our future together will be like? I hope they’re the one, I don’t want to go through the dating process again.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,-2,-1
42,307FVKVSZ02FNRU0LWH54OGY09674B,32AT8R96GVW3A761E7B0135D7XNSUM,A1OWM3QO7QAKBN,110,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is like a fart. If you have to force it, it’s probably not worth it.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,1,1
43,307FVKVSZ02FNRU0LWH54OGY09674B,36PW28KO49JILFNL77A4CLP4Z3JEAS,A2HM35CWB7IIFM,57,100% (25/25),Write a <b>humorous</b> passage about love:,"Love is like a fart. If you have to force it, it’s probably not worth it.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,"gross imagery, but funny",,,2,1
44,307FVKVSZ02FNRU0LWH54OGY09674B,3ERMJ6L4D8FYE1H0H2M3F2SN7X77MM,A9HQ3E0F2AGVO,458,98% (130/132),Write a <b>humorous</b> passage about love:,"Love is like a fart. If you have to force it, it’s probably not worth it.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,2,1
45,38EHZ67RJVFEKAU7K3LVWVARL3AMGO,3YDGXNSEO9HMAPXDL3ED787IWQS48B,A1OWM3QO7QAKBN,262,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is a many splendored thing. It's also a pain in the neck, the butt, and sometimes even the heart. But despite all the heartache and pain, love is still worth it. After all, what would life be without love? A big, fat, boring mess, that's what.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,-2,-1
46,38EHZ67RJVFEKAU7K3LVWVARL3AMGO,3QILPRALQFI8WX7J38T96HDIN7KN8M,A2HM35CWB7IIFM,48,100% (25/25),Write a <b>humorous</b> passage about love:,"Love is a many splendored thing. It's also a pain in the neck, the butt, and sometimes even the heart. But despite all the heartache and pain, love is still worth it. After all, what would life be without love? A big, fat, boring mess, that's what.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,negative statements but overall playful and humorous,,,2,1
47,38EHZ67RJVFEKAU7K3LVWVARL3AMGO,3KRVW3HTZX8KXZ1S55KEATOJUBGSMQ,A2UIGDOLX5RV95,11,0% (0/0),Write a <b>humorous</b> passage about love:,"Love is a many splendored thing. It's also a pain in the neck, the butt, and sometimes even the heart. But despite all the heartache and pain, love is still worth it. After all, what would life be without love? A big, fat, boring mess, that's what.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,1,1
48,3T2EL38U1V7GRBNP16SG1QURYU3QX7,39N5ACM9HOA8DN26OFCFA2DO7S79PX,A1OWM3QO7QAKBN,476,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is blind, but marriage is an eye-opener.<br><br>After years of being together, you finally get to see your partner's true colors. The good, the bad, and the ugly. And sometimes you wonder, ""How did I ever fall in love with this person?""<br><br>But then you remember all the good times you've had together, and you know that love is worth the fight.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,2,1
49,3T2EL38U1V7GRBNP16SG1QURYU3QX7,3Z7ISHFUHAI2DML26W4314KRXLTZ8G,A2HM35CWB7IIFM,40,100% (25/25),Write a <b>humorous</b> passage about love:,"Love is blind, but marriage is an eye-opener.<br><br>After years of being together, you finally get to see your partner's true colors. The good, the bad, and the ugly. And sometimes you wonder, ""How did I ever fall in love with this person?""<br><br>But then you remember all the good times you've had together, and you know that love is worth the fight.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,also optimistic,,,2,1
50,3T2EL38U1V7GRBNP16SG1QURYU3QX7,3PXX5PX6L7LKECB1XG8EBDJJW64BAN,A3FIIXR4RLHBN8,29,0% (0/0),Write a <b>humorous</b> passage about love:,"Love is blind, but marriage is an eye-opener.<br><br>After years of being together, you finally get to see your partner's true colors. The good, the bad, and the ugly. And sometimes you wonder, ""How did I ever fall in love with this person?""<br><br>But then you remember all the good times you've had together, and you know that love is worth the fight.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,-1,-1
51,35JDMRECDDWG8M2U35XCJN5IC1JEGR,37UQDCYH67IH4OB9VUNU2YB0YQK7V4,A1OWM3QO7QAKBN,78,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is like a roller coaster: it has its ups and downs, but in the end you puke your guts out.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,-1,-1
52,35JDMRECDDWG8M2U35XCJN5IC1JEGR,3OHYZ19UGMS4X60A1LD0HXJI35PAOS,A2HM35CWB7IIFM,46,100% (25/25),Write a <b>humorous</b> passage about love:,"Love is like a roller coaster: it has its ups and downs, but in the end you puke your guts out.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,"image is a bit gross, but still a funny play on the idea of love as a roller coaster",,,2,1
53,35JDMRECDDWG8M2U35XCJN5IC1JEGR,3I7DHKZYGXNDLNB07M3TMSUIJQ1F59,A9HQ3E0F2AGVO,21,98% (130/132),Write a <b>humorous</b> passage about love:,"Love is like a roller coaster: it has its ups and downs, but in the end you puke your guts out.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,2,1
54,35U0MRQMVSUL2A5EMEZUO0263IDOVU,3SKRO2GZ7BEPDR2V7ASEZF96F6D1KF,A1OWM3QO7QAKBN,84,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is like a box of chocolates, you never know what you’re going to get. Sometimes you get the good stuff, like truffles and caramel. Other times you get the cheap, filler chocolate that nobody likes. But you keep eating it because you’re hoping the next one will be better.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,2,1
55,35U0MRQMVSUL2A5EMEZUO0263IDOVU,3K772S5NPIYXV2VZDDKWT7C8CYDHEA,A9HQ3E0F2AGVO,33,98% (130/132),Write a <b>humorous</b> passage about love:,"Love is like a box of chocolates, you never know what you’re going to get. Sometimes you get the good stuff, like truffles and caramel. Other times you get the cheap, filler chocolate that nobody likes. But you keep eating it because you’re hoping the next one will be better.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,2,1
56,35U0MRQMVSUL2A5EMEZUO0263IDOVU,3OXV7EAXLODEOFVLSACWDPJLCVA63A,AHU9OLV0YKIIW,166,0% (0/0),Write a <b>humorous</b> passage about love:,"Love is like a box of chocolates, you never know what you’re going to get. Sometimes you get the good stuff, like truffles and caramel. Other times you get the cheap, filler chocolate that nobody likes. But you keep eating it because you’re hoping the next one will be better.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,No.,,,2,1
57,3HKIF5DF77KZDQBDVUHQR947L439GC,31LM9EDVOVFXGE32UCQ0V7MW3IIJN6,A1OWM3QO7QAKBN,63,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is like a box of chocolates, you never know what you’re going to get. Unless you’re one of those people who always gets the chocolate with the nuts, in which case, you know exactly what you’re going to get. And it’s going to be nuts.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,1,1
58,3HKIF5DF77KZDQBDVUHQR947L439GC,3A4TN5196U5IY4BLHME13JC5RM1HCI,A87S18ZIX476Q,51,0% (0/0),Write a <b>humorous</b> passage about love:,"Love is like a box of chocolates, you never know what you’re going to get. Unless you’re one of those people who always gets the chocolate with the nuts, in which case, you know exactly what you’re going to get. And it’s going to be nuts.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,inconsistency,,,0,0
59,3HKIF5DF77KZDQBDVUHQR947L439GC,3U5NZHP4L1P1STKPMR07NJBCQ5FHPV,A9HQ3E0F2AGVO,122,98% (130/132),Write a <b>humorous</b> passage about love:,"Love is like a box of chocolates, you never know what you’re going to get. Unless you’re one of those people who always gets the chocolate with the nuts, in which case, you know exactly what you’re going to get. And it’s going to be nuts.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",demonstration,,,,2,1
